代號,名稱,TESG評等季度_x,TESG評等公告日_x,採用永續報告書年度_x,採用永續報告書是否驗證_x,交易所產業名_x,SASB主產業_x,SASB子產業_x,TESG等級,TESG分數,TESG升降等,TESG全產業排名,TESG_SASB主產業排名,TESG_SASB子產業排名,TESG_交易所產業排名,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,環境構面_SASB主產業排名,環境構面_SASB子產業排名,社會構面_SASB主產業排名,社會構面_SASB子產業排名,公司治理構面_SASB主產業排名,公司治理構面_SASB子產業排名,年度,TESG評等季度_y,TESG評等公告日_y,採用永續報告書年度_y,採用永續報告書是否驗證_y,交易所產業名_y,SASB主產業_y,SASB子產業_y,溫室氣體排放_分數,能源管理_分數,用水及廢水管理_分數,廢棄物及有毒物質管理_分數,環境構面揭露項_分數,人權及社區關係_分數,資料安全_分數,產品品質及安全_分數,員工資訊統計_分數,員工健康及安全_分數,社會構面揭露項_分數,控制股權與席次_分數,公平對待利害關係人_分數,公司治理資訊透明度_分數,公司治理構面揭露項_分數,管理領導_分數,商業模式和創新程度_分數,溫室氣體排放_SASB主產業排名,溫室氣體排放_SASB子產業排名,能源管理_SASB主產業排名,能源管理_SASB子產業排名,用水及廢水管理_SASB主產業排名,用水及廢水管理_SASB子產業排名,廢棄物及有毒物質管理_SASB主產業排名,廢棄物及有毒物質管理_SASB子產業排名,環境構面揭露項_SASB主產業排名,環境構面揭露項_SASB子產業排名,人權及社區關係_SASB主產業排名,人權及社區關係_SASB子產業排名,資料安全_SASB主產業排名,資料安全_SASB子產業排名,產品品質及安全_SASB主產業排名,產品品質及安全_SASB子產業排名,員工資訊統計_SASB主產業排名,員工資訊統計_SASB子產業排名,員工健康及安全_SASB主產業排名,員工健康及安全_SASB子產業排名,社會構面揭露項_SASB主產業排名,社會構面揭露項_SASB子產業排名,控制權與席次_SASB主產業排名,控制權與席次_SASB子產業排名,公平對待利害關係人_SASB主產業排名,公平對待利害關係人_SASB子產業排名,公司治理資訊透明度_SASB主產業排名,公司治理資訊透明度_SASB子產業排名,公司治理構面揭露項_SASB主產業排名,公司治理構面揭露項_SASB子產業排名,管理領導_SASB主產業排名,管理領導_SASB子產業排名,商業模式和創新程度_SASB主產業排名,商業模式和創新程度_SASB子產業排名,簽證事務所,事務所_產業市佔率_家數／上市櫃興櫃家數 %,事務所_產業市佔率_營收／上市櫃興櫃營收 %,事務所_產業市佔率_資產／上市櫃興櫃資產 %,事務所_產業市佔率排名_家數(上市櫃興櫃),事務所_產業市佔率排名_營收(上市櫃興櫃),事務所_產業市佔率排名_資產(上市櫃興櫃),CPA1_產業市佔率_家數／上市櫃興櫃家數 %,CPA1_產業市佔率_營收／上市櫃興櫃營收 %,CPA1_產業市佔率_資產／上市櫃興櫃資產 %,CPA1_產業市佔率排名_家數(上市櫃興櫃),CPA1_產業市佔率排名_營收(上市櫃興櫃),CPA1_產業市佔率排名_資產(上市櫃興櫃),CPA2_產業市佔率_家數／上市櫃興櫃家數 %,CPA2_產業市佔率_營收／上市櫃興櫃營收 %,CPA2_產業市佔率_資產／上市櫃興櫃資產 %,CPA2_產業市佔率排名_家數(上市櫃興櫃),CPA2_產業市佔率排名_營收(上市櫃興櫃),CPA2_產業市佔率排名_資產(上市櫃興櫃),事務所_產業市佔率_家數／公發家數 %,事務所_產業市佔率_營收／公發營收 %,事務所_產業市佔率_資產／公發資產 %,事務所_產業市佔率排名_家數(公發),事務所_產業市佔率排名_營收(公發),事務所_產業市佔率排名_資產(公發),CPA1_產業市佔率_家數／公發家數 %,CPA1_產業市佔率_營收／公發營收 %,CPA1_產業市佔率_資產／公發資產 %,CPA1_產業市佔率排名_家數(公發),CPA1_產業市佔率排名_營收(公發),CPA1_產業市佔率排名_資產(公發),CPA2_產業市佔率_家數／公發家數 %,CPA2_產業市佔率_營收／公發營收 %,CPA2_產業市佔率_資產／公發資產 %,CPA2_產業市佔率排名_家數(公發),CPA2_產業市佔率排名_營收(公發),CPA2_產業市佔率排名_資產(公發),市值_avg,ROA_avg
2889,國票金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,B-,50.23,↓,,,,,65.39,45.32,53.59,48.44,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,70.11,37.5,9.24,41.85,,82.07,38.04,19.57,84.24,54.89,,15.76,54.89,60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,6.92,14.14,3,3,3,3.75,1.92,5.19,7,14,8,1.25,0.08,0.21,17,38,33,23.39,13.89,17.18,2,3,3,4.5,1.84,4.85,2,16,7,3.5,0.19,0.42,8,41,35,30574035.75,0.68
2889,國票金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B,53.7,-,,,,,66.67,54.3,53.77,53.47,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,59.89,39.01,64.29,43.41,,80.77,37.91,22.53,87.36,52.2,,18.13,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.5,14.45,3,4,4,3.75,2.05,5.3,4,13,7,3.75,1.66,2.04,4,15,17,22.83,15.33,17.4,3,4,3,4.95,1.92,5.03,2,18,5,7.43,5.66,3.47,1,5,10,28891458.25,0.5425
2889,國票金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B,56.61,-,,,,,66.67,58.52,54.24,58.28,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,71.98,41.21,71.98,43.96,,81.87,43.96,65.93,80.77,0.55,,21.43,57.14,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.38,7.19,14.71,3,4,4,2.56,0.97,2.44,9,19,14,2.56,0.27,0.26,9,35,37,27.87,15.07,17.83,2,4,3,4.21,1.29,3.65,3,19,11,7.48,4.87,2.68,1,9,16,25843640.0,0.6
2889,國票金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,B,53.95,-,,,,,66.67,34.21,60.57,53.06,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,5.98,45.11,1.63,46.74,,84.24,42.39,63.04,79.89,65.76,,19.02,56.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.23,15.23,3,4,4,1.25,0.09,0.23,20,39,38,2.5,0.27,0.27,9,34,33,26.67,15.22,17.75,2,4,3,3.27,0.87,2.68,6,22,15,7.48,0.97,1.0,1,21,27,21828587.25,0.6
2890,永豐金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A,68.89,↓,,,,,77.7,53.63,78.26,64.31,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,12.07,82.76,12.07,86.21,69.71,91.38,66.67,95.98,98.28,86.78,67.73,43.1,53.45,91.95,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,2.56,1.17,3.2,6,16,14,2.56,13.15,8.9,6,1,1,34.07,46.71,47.29,1,1,1,1.91,0.93,2.2,15,26,19,2.87,11.75,8.3,3,1,2,196089566.25,0.425
2890,永豐金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A+,70.21,↑,,,,,67.8,55.11,80.86,65.75,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,10.8,93.18,9.66,88.07,69.14,93.75,68.75,98.3,98.3,91.48,71.4,43.75,55.11,94.89,69.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,2.56,0.99,3.11,6,16,13,2.56,12.5,8.82,6,1,1,32.56,44.51,47.16,1,1,1,2.04,0.7,2.13,14,26,16,3.06,11.94,8.27,5,1,3,159626302.5,0.4725
2890,永豐金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,64.11,↑,,,,,57.93,34.87,80.79,59.85,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,9.44,36.67,7.22,41.11,68.64,95.0,77.78,97.78,97.22,71.67,68.16,23.89,52.22,92.78,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,3.75,4.65,5.23,5,7,7,3.75,12.71,11.44,5,1,1,32.26,45.05,47.26,1,1,1,2.56,2.72,3.39,11,12,12,4.1,12.4,10.83,3,1,1,124545146.75,0.3825
2890,永豐金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,B,56.78,↑,,,,,31.73,32.68,81.3,54.28,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,5.98,37.5,5.98,41.85,,96.2,79.89,97.28,92.93,87.5,,23.37,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,1.25,0.51,1.33,17,27,24,3.75,12.39,11.32,7,1,1,36.29,44.92,46.61,1,1,1,2.0,0.89,2.26,13,21,15,4.0,11.57,9.66,4,1,1,139620181.5,0.47500000000000003
2890,永豐金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B-,49.01,↓,,,,,31.02,32.46,71.9,42.21,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,4.95,39.01,2.75,43.41,,93.96,80.77,19.23,85.16,85.16,,23.63,56.04,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,1.25,0.52,1.26,19,32,27,3.75,5.66,6.15,4,6,5,32.28,25.04,32.65,1,3,1,2.48,1.04,2.26,12,20,17,3.47,3.53,4.95,5,11,6,119420685.0,0.385
2890,永豐金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B+,58.64,↓,,,,,63.33,32.77,72.14,53.06,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,3.85,41.21,2.75,43.96,,93.96,85.16,15.93,91.76,70.88,,28.02,57.14,64.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,1.28,0.55,1.34,18,30,27,1.28,0.55,1.34,18,30,27,35.25,22.05,32.87,1,3,2,2.8,1.18,2.41,9,20,17,0.93,0.46,1.19,31,32,28,101896032.0,0.34
2890,永豐金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,A,63.46,-,,,,,64.59,60.91,73.79,54.69,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,73.37,45.11,76.63,46.74,,94.02,89.13,16.85,86.41,78.8,,25.54,56.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,2.5,1.46,3.87,9,15,10,1.25,0.58,1.54,20,29,24,36.67,20.96,32.83,1,3,2,3.74,1.92,4.75,5,15,6,1.4,0.86,2.36,21,23,18,98391729.5,0.355
2891,中信金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A,67.54,-,,,,,63.95,73.72,78.63,57.75,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,55.75,88.51,67.24,86.21,71.61,92.53,83.91,37.93,93.1,93.68,70.67,14.94,53.45,91.95,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,20.51,36.09,28.85,2,2,2,1.28,4.19,4.69,20,8,6,1.28,4.19,4.69,20,8,6,20.0,34.37,31.41,3,2,2,2.87,7.85,9.24,3,4,1,2.39,4.9,7.55,8,7,3,470602292.0,0.3675
2891,中信金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A,69.31,-,,,,,63.75,78.94,84.43,56.0,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,61.93,90.91,85.23,88.07,71.16,84.66,84.09,96.02,92.61,93.75,72.32,2.84,55.11,94.89,71.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,23.08,38.17,29.12,2,2,2,1.28,4.51,4.47,17,8,8,1.28,4.51,4.47,17,8,8,20.93,35.53,31.31,2,2,2,3.06,8.67,8.74,5,4,1,1.02,2.85,3.56,29,11,10,456473255.0,0.5725
2891,中信金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,65.5,-,,,,,85.65,75.87,79.46,50.06,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,56.11,93.33,69.44,91.11,70.98,86.11,90.56,31.67,85.0,99.44,71.89,2.78,52.22,73.33,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,22.5,35.84,27.67,2,2,2,1.25,4.1,4.39,18,8,9,1.25,4.1,4.39,18,8,9,21.77,36.04,31.17,3,2,2,4.1,8.71,8.95,3,4,2,1.03,2.75,3.54,25,11,11,372148777.5,0.4325
2891,中信金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A,62.37,↑,,,,,59.3,77.93,73.67,49.67,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,61.41,90.76,88.59,91.85,,86.41,88.59,24.46,66.3,99.46,,4.89,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,22.5,35.83,28.15,2,2,2,5.0,4.8,6.23,4,7,5,1.25,4.28,4.5,17,8,9,22.58,35.74,32.12,3,2,2,4.0,4.63,5.26,4,9,6,4.0,8.66,9.11,4,4,2,413336166.75,0.47
2891,中信金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B+,61.15,↑,,,,,57.28,80.57,74.14,46.33,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,78.02,93.41,81.87,93.41,,89.56,89.56,19.23,70.88,98.35,,4.95,56.04,62.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,25.0,30.84,27.83,2,2,2,3.75,5.47,5.01,4,7,8,1.25,5.25,4.52,19,9,9,23.62,32.62,32.4,2,1,2,3.47,5.36,4.66,5,7,8,3.96,8.33,9.3,4,2,1,420891250.25,0.4625
2891,中信金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,C,48.3,↓,,,,,43.28,71.3,46.11,47.02,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,92.86,95.6,14.84,93.96,,89.56,7.14,15.93,68.68,89.56,,3.85,57.14,64.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,23.08,33.91,27.26,2,1,2,3.85,5.99,4.99,4,6,6,1.28,5.78,4.48,18,8,7,27.87,35.33,33.15,2,1,1,3.27,5.52,4.54,5,6,7,3.27,3.64,4.12,5,11,9,381653560.0,0.4875
2891,中信金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,B+,57.7,-,,,,,62.5,79.96,55.68,53.74,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,70.11,97.83,78.8,96.74,,91.85,42.39,12.5,50.0,92.93,,3.26,56.52,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,22.5,34.77,27.3,2,1,2,3.75,5.73,4.97,3,6,7,1.25,5.49,4.43,20,8,8,26.67,35.52,33.35,2,1,1,2.8,5.19,4.41,8,9,9,0.47,2.5,2.04,42,13,21,320968288.75,0.3825
2892,第一金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A+,73.22,-,,,,,78.55,62.96,82.24,67.67,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,9.77,88.51,58.05,86.21,69.95,93.68,96.55,37.93,85.63,91.38,72.54,53.45,53.45,91.95,71.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.65,14.45,3,3,3,2.56,2.42,4.36,6,10,8,1.28,1.0,2.52,20,18,18,20.74,12.19,16.18,2,3,3,1.44,1.75,3.19,21,17,11,2.39,1.07,2.42,8,21,16,350680498.75,0.335
2892,第一金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A+,76.43,-,,,,,94.2,81.64,81.81,70.15,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,65.34,90.91,97.16,88.07,70.46,92.61,94.32,47.73,73.3,97.16,72.77,58.52,55.11,94.89,72.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.88,14.56,3,3,3,2.56,2.61,4.27,6,10,11,3.85,1.76,5.21,5,13,6,19.38,11.95,16.32,3,3,3,1.53,1.59,3.09,19,19,12,6.12,1.74,5.32,1,17,5,296572786.5,0.365
2892,第一金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A+,72.83,-,,,,,99.59,77.38,75.28,69.41,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,79.44,76.67,71.11,91.11,70.75,96.11,77.78,31.67,75.56,96.11,72.78,60.56,52.22,92.78,72.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.5,6.79,14.1,3,3,3,2.5,2.21,4.15,10,14,11,3.75,1.63,5.09,5,16,8,24.19,13.25,17.03,2,3,3,1.54,1.46,3.06,18,20,15,5.13,1.58,4.77,2,19,6,266240052.0,0.3175
2892,第一金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A+,69.09,-,,,,,65.06,77.31,70.76,67.6,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,78.26,82.07,77.17,91.85,,95.11,70.11,29.35,82.07,98.37,,59.24,54.89,94.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,6.92,14.14,3,3,3,2.5,2.15,4.07,10,13,10,3.75,1.92,5.19,7,14,8,23.39,13.89,17.18,2,3,3,2.0,1.55,3.26,13,19,12,4.5,1.84,4.85,2,16,7,277170253.5,0.41000000000000003
2892,第一金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,A+,67.3,↑,,,,,63.89,74.39,70.43,64.46,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,67.58,86.26,66.48,93.41,,95.05,70.88,26.37,85.16,92.86,,62.09,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.5,14.45,3,4,4,1.25,0.94,2.31,19,19,14,3.75,2.05,5.3,4,13,7,22.83,15.33,17.4,3,4,3,1.49,0.95,2.44,18,22,16,4.95,1.92,5.03,2,18,5,250765900.0,0.415
2892,第一金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B+,61.1,↓,,,,,61.67,53.78,53.94,69.54,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,9.34,89.01,11.54,93.96,,95.05,3.85,65.93,89.56,96.15,,66.48,57.14,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.38,7.19,14.71,3,4,4,1.28,0.88,2.21,18,21,15,2.56,0.97,2.44,9,19,14,27.87,15.07,17.83,2,4,3,3.74,5.34,5.33,4,7,3,4.21,1.29,3.65,3,19,11,235740455.5,0.4325
2892,第一金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,A,66.09,-,,,,,62.5,76.19,61.45,69.64,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,65.76,94.02,66.85,96.74,,96.74,42.39,25.0,88.59,90.76,,66.85,56.52,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.23,15.23,3,4,4,2.5,1.91,5.37,9,13,6,2.5,1.07,2.36,9,19,15,26.67,15.22,17.75,2,4,3,2.34,1.29,3.73,12,18,10,1.4,0.51,1.09,21,29,26,195335212.75,0.4375
2897,王道銀行,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,B+,63.08,-,,,,,93.34,76.22,62.21,60.45,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,71.84,94.83,56.9,86.21,72.54,82.76,66.67,37.93,30.46,59.2,72.99,74.14,2.87,91.95,72.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,5.13,1.21,3.1,1,15,15,5.13,5.13,3.31,1,6,12,34.07,46.71,47.29,1,1,1,2.39,1.06,2.44,8,22,15,3.35,4.57,3.01,2,8,13,24337744.25,0.455
2897,王道銀行,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,B+,63.37,↓,,,,,93.09,77.91,60.7,62.02,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,90.34,74.43,65.34,88.07,72.99,81.82,68.75,47.73,61.93,1.7,71.63,77.84,2.84,94.89,72.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,1.28,0.13,0.36,17,41,33,6.41,5.0,3.48,1,6,12,32.56,44.51,47.16,1,1,1,0.51,0.06,0.17,45,56,46,4.08,4.67,3.11,2,7,11,20285737.0,0.36
2897,王道銀行,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A+,72.77,↑,,,,,96.05,81.99,74.1,69.16,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,95.0,81.67,72.78,91.11,72.56,85.0,77.78,47.78,69.44,87.22,72.33,78.33,52.22,73.33,72.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,6.25,1.71,5.7,1,15,5,6.25,5.15,3.43,1,6,12,32.26,45.05,47.26,1,1,1,3.59,1.59,4.91,8,18,5,4.1,5.04,3.11,3,7,14,17590928.5,0.2425
2897,王道銀行,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A,67.08,↑,,,,,61.86,81.8,76.41,57.55,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,94.02,76.63,90.76,91.85,,80.98,79.89,71.2,86.41,89.67,,36.41,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,6.25,1.9,5.54,1,15,7,6.25,5.04,3.48,1,6,11,36.29,44.92,46.61,1,1,1,3.5,1.69,4.7,8,18,8,4.0,4.99,3.13,4,7,13,19038617.25,0.255
2897,王道銀行,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B+,61.36,-,,,,,60.99,62.54,78.32,45.78,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,91.76,39.01,76.37,43.41,,84.07,80.77,70.33,89.56,99.45,,37.91,56.04,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,7.5,0.61,1.61,1,26,23,2.5,0.93,3.2,11,20,10,32.28,25.04,32.65,1,3,1,2.97,0.3,0.76,9,34,32,1.49,0.84,2.73,18,26,14,20184795.25,0.2225
2897,王道銀行,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B+,59.11,↑,,,,,65.83,63.47,66.6,51.14,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,86.26,41.21,84.07,43.96,,82.97,43.96,65.93,97.25,98.35,,58.24,57.14,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,7.69,0.61,1.61,1,28,25,2.56,0.93,3.32,9,20,9,35.25,22.05,32.87,1,3,2,2.8,0.29,0.75,9,38,35,1.87,0.8,2.81,15,24,12,21599958.75,0.2875
2897,王道銀行,2016/12,2022/03/31,,N,金融業,金融,商業銀行,B,56.12,-,,,,,64.59,61.11,63.25,48.31,,,,,,,2016,2016/12,2022/03/31,,N,金融業,金融,商業銀行,71.2,45.11,79.89,46.74,,87.5,42.39,63.04,98.37,69.02,,46.2,56.52,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,7.5,0.66,1.66,1,27,23,2.5,1.03,3.52,9,21,11,36.67,20.96,32.83,1,3,2,3.27,0.47,0.87,6,30,30,1.87,0.85,2.96,17,24,13,18777424.75,0.39
5876,上海商銀,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A,69.83,-,,,,,96.3,70.31,78.94,61.39,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,70.69,62.64,63.79,86.21,68.73,79.89,83.91,69.54,99.43,78.74,67.48,55.17,53.45,68.97,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,2.56,0.77,1.86,6,25,20,1.28,0.6,1.41,20,26,24,34.07,46.71,47.29,1,1,1,0.96,0.42,0.87,33,33,30,0.48,0.32,0.66,49,36,34,224399517.5,0.5549999999999999
5876,上海商銀,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A,64.85,↑,,,,,100.0,59.78,73.99,57.84,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,82.39,33.52,77.84,38.07,65.26,35.23,84.09,73.3,99.43,73.3,67.3,51.7,55.11,54.55,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,2.56,0.68,1.81,6,25,19,1.28,0.52,1.35,17,27,25,32.56,44.51,47.16,1,1,1,1.02,0.33,0.85,29,34,31,0.51,0.25,0.64,45,36,34,200383674.25,0.5575
5876,上海商銀,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,B+,62.72,-,,,,,100.0,59.26,74.24,53.11,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,88.33,36.67,61.67,41.11,66.2,36.11,90.56,47.78,99.44,75.0,69.82,38.33,52.22,51.11,70.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,2.5,0.67,1.85,10,22,18,1.25,0.52,1.4,18,27,25,32.26,45.05,47.26,1,1,1,1.03,0.35,0.89,25,31,29,0.51,0.27,0.67,41,34,31,184698063.75,0.535
5876,上海商銀,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,B+,60.61,↑,,,,,66.03,63.46,72.68,48.85,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,97.28,37.5,78.8,41.85,,36.96,91.85,40.22,97.28,83.15,,51.63,54.89,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,2.5,0.75,1.98,10,21,16,1.25,0.58,1.5,17,24,21,36.29,44.92,46.61,1,1,1,1.0,0.39,0.94,27,30,26,0.5,0.3,0.72,39,32,30,224198256.75,0.635
